,LIST_ENTRPS,LIST_REGION,LIST_SIGUNGU,LIST_REPAIR_SHOP,LIST_ADDRESS,LIST_TEL,LIST_REPAIR_RANGE
193,현대,경상남도,거제시,고현로점,경상남도 거제시 고현로14길 61 (고현동),055-637-8801,고전압배터리 제외 전 작업 수리 가능
194,현대,경기도,오산시,고현점,경기도 오산시 동부대로338번길 13 ,031-666-0014,고전압배터리 제외 전 작업 수리 가능
195,현대,전라남도,고흥군,고흥점,전라남도 고흥군 고흥읍 고흥로 1876,061-833-8204,고전압배터리 제외 전 작업 수리 가능
196,현대,경기도,수원시,곡반점,"경기도 수원시 권선구 곡반정로 57 (곡반정동,외1필지)",031-216-2820,고전압배터리 제외 전 작업 수리 가능
197,현대,전라남도,곡성군,곡성점,전라남도 곡성군 곡성읍 학교로 8,061-363-9111,고전압배터리 제외 전 작업 수리 가능
198,현대,경기도,광주시,곤지암점,경기도 광주시 곤지암읍 도척로 142 (곤지암리),031-764-6611,고전압배터리 제외 전 작업 수리 가능
199,현대,경기도,광주시,곤지암현대서비스,경기도 광주시 곤지암읍 대석동길 113 (곤지암리),031-769-8484,모든수리
200,현대,서울특별시,강서구,곰달래중앙점,서울특별시 강서구 곰달래로 209 (화곡동),02-2676-0785,고전압배터리 제외 전 작업 수리 가능
201,현대,서울특별시,구로구,공단써비스쎈타,서울특별시 구로구 구로동로 2 (가리봉동),02-851-2001,고전압배터리 제외 전 작업 수리 가능
202,현대,충청북도,청주시,공단현대서비스,충청북도 청주시 흥덕구 월명로201번길 2 (봉명동),043-271-4467,모든수리
203,현대,서울특별시,노원구,공릉점,서울특별시 노원구 동일로197길 93 (공릉동),02-948-4508,고전압배터리 제외 전 작업 수리 가능
204,현대,서울특별시,강서구,공항남부점,서울특별시 강서구 송정로 21-1 (공항동),02-2064-0106,고전압배터리 제외 전 작업 수리 가능
205,현대,대구광역시,동구,공항현대서비스,대구광역시 동구 공항로 135 (불로동),053-985-9600,고전압배터리 제외 전 작업 수리 가능
206,현대,전라남도,여수시,공화점,전라남도 여수시 동문로 109 (공화동),061-665-1116,고전압배터리 제외 전 작업 수리 가능
207,현대,경기도,과천시,과천대형점,경기도 과천시 중촌로 15,02-503-8465,고전압배터리 제외 전 작업 수리 가능
208,현대,경기도,과천시,과천점,경기도 과천시 상하벌로 4 (과천동),02-503-8204,고전압배터리 제외 전 작업 수리 가능
209,현대,경기도,고양시,관산점,경기도 고양시 덕양구 통일로 754번길 25-5 (관산동),031-962-3411,고전압배터리 제외 전 작업 수리 가능
210,현대,경기도,안양시,관양중부점,경기도 안양시 동안구 관악대로 277,031-387-8812,고전압배터리 제외 전 작업 수리 가능
211,현대,대전광역시,서구,관저점,대전광역시 서구 관저동로73번길 23 (관저동),042-542-8572,고전압배터리 제외 전 작업 수리 가능
212,현대,경기도,광명시,광명남부점,경기도 광명시 범안로 649 (노온사동),02-2619-0050,고전압배터리 제외 전 작업 수리 가능
213,현대,경기도,광명시,광명하안현대서비스,경기도 광명시 구름산로 35 (하안동),02-898-5959,고전압배터리 제외 전 작업 수리 가능
214,현대,광주광역시,광산구,광산현대서비스(주),광주광역시 광산구 동곡로 663 (송촌동),062-940-9800,고전압배터리 제외 전 작업 수리 가능
215,현대,부산광역시,수영구,광안서부점,부산광역시 수영구 수영로 531 (광안동),051-752-6883,고전압배터리 제외 전 작업 수리 가능
216,현대,전라남도,광양시,광양점,전라남도 광양시 광양읍 매천로 767,061-762-8868,고전압배터리 제외 전 작업 수리 가능
217,현대,전라남도,광양시,광영점,전라남도 광양시 광포로 5(광영동),061-794-7901,고전압배터리 제외 전 작업 수리 가능
218,현대,경기도,양주시,광적서부점,경기도 양주시 광적면 가래비15길 5,031-855-0408,고전압배터리 제외 전 작업 수리 가능
219,현대,경기도,양주시,광적점,경기도 양주시 광적면 부흥로 947,031-836-8804,고전압배터리 제외 전 작업 수리 가능
220,현대,경기도,광주시,광주오포현대상용서비스,경기도 광주시 오포읍 오포로 281 (오포읍),031-766-8826,고전압배터리 제외 전 작업 수리 가능
221,현대,광주광역시,남구,광주하이테크센터,광주광역시 남구 송암로76번길 31 ,062-673-2111,모든수리
222,현대,경기도,파주시,광탄점,경기도 파주시 광탄면 동거리길 42,031-948-8260,고전압배터리 제외 전 작업 수리 가능
223,현대,충청북도,진천군,광혜원점,충청북도 진천군 광혜원면 장기길 5,043-535-8204,고전압배터리 제외 전 작업 수리 가능
224,현대,서울특별시,중구,광희점,서울특별시 중구 마른내로 139 (광희동),02-2275-8204,고전압배터리 제외 전 작업 수리 가능
225,현대,충청북도,괴산군,괴산점,충청북도 괴산군 문광면 읍내로 35-17,043-832-3000,고전압배터리 제외 전 작업 수리 가능
226,현대,부산광역시,사하구,괴정중앙점,부산광역시 사하구 사하로 152 (괴정동),051-201-0288,고전압배터리 제외 전 작업 수리 가능
227,현대,강원특별자치도,속초시,교동점,강원특별자치도 속초시 동해대로 4334 (교동),033-632-5232,고전압배터리 제외 전 작업 수리 가능
228,현대,울산광역시,울주군,교동점,울산광역시 울주군 삼남면 반구대로 604,052-264-8282,고전압배터리 제외 전 작업 수리 가능
229,현대,강원특별자치도,강릉시,교동중부점,강원특별자치도 강릉시 화부산로 62 (교동),033-645-9994,고전압배터리 제외 전 작업 수리 가능
230,현대,경기도,파주시,교하당하점,경기도 파주시 천정구로 81-1 (당하동),031-943-8543,고전압배터리 제외 전 작업 수리 가능
231,현대,경기도,용인시,구갈점,경기도 용인시 기흥구 중부대로 523 (구갈동),031-283-2065,고전압배터리 제외 전 작업 수리 가능
232,현대,전라남도,구례군,구례점,전라남도 구례군 구례읍 용방로 17,061-781-8597,고전압배터리 제외 전 작업 수리 가능
233,현대,서울특별시,구로구,구로남부점,서울특별시 구로구 도림로 43 (구로동),02-868-0033,고전압배터리 제외 전 작업 수리 가능
234,현대,서울특별시,구로구,구로동부점,서울특별시 구로구 디지털로32다길 55 (구로동),02-869-9938,고전압배터리 제외 전 작업 수리 가능
235,현대,경기도,구리시,구리동부현대서비스,경기도 구리시 동구릉로200번길 18 (인창동),031-567-8291,고전압배터리 제외 전 작업 수리 가능
236,현대,경기도,구리시,구리중앙현대서비스,경기도 구리시 경춘로162번길 7 (교문동),031-566-6363,고전압배터리 제외 전 작업 수리 가능
237,현대,경기도,구리시,구리현대자동차공업사,경기도 구리시 아차산로 399 (교문동),031-565-9191,고전압배터리 제외 전 작업 수리 가능
238,현대,경기도,성남시,구미점,경기도 성남시 분당구 미금일로86번길 24-5 (구미동),031-717-3849,고전압배터리 제외 전 작업 수리 가능
239,현대,경상남도,김해시,구산점,경상남도 김해시 해반천로 72 (구산동),055-311-0018,고전압배터리 제외 전 작업 수리 가능
240,현대,부산광역시,금정구,구서점,부산광역시 금정구 금정로 206 (구서동),051-518-8204,고전압배터리 제외 전 작업 수리 가능
241,현대,경기도,용인시,구성점,경기도 용인시 기흥구 마북로 179,031-283-5151,고전압배터리 제외 전 작업 수리 가능
242,현대,경기도,용인시,구성현대서비스,경기도 용인시 기흥구 동백죽전대로527번길 98-25 (중동),031-281-0008,고전압배터리 제외 전 작업 수리 가능
243,현대,울산광역시,울주군,구영점,울산광역시 울주군 범서읍 대리3길 10-16,052-248-5757,고전압배터리 제외 전 작업 수리 가능
244,현대,인천광역시,남동구,구월중부점,인천광역시 남동구 복개서로 97번길 1 (구월동),032-463-8203,고전압배터리 제외 전 작업 수리 가능
245,현대,서울특별시,광진구,구의점,서울특별시 광진구 광나루로50길 9 (구의동),02-457-3702,고전압배터리 제외 전 작업 수리 가능
246,현대,부산광역시,북구,구포점,부산광역시 북구 백양대로1064번길 4 (구포동),051-343-8204,고전압배터리 제외 전 작업 수리 가능
247,현대,전북특별자치도,군산시,군산대형점(주),전북특별자치도 군산시 외항로 323,063-468-4831,고전압배터리 제외 전 작업 수리 가능
248,현대,전북특별자치도,군산시,군산하이테크센터,전북특별자치도 군산시 해망로 570 ,063-467-4111,모든수리
249,현대,경기도,수원시,권선점,경기도 수원시 권선구 세권로 133 (권선동),031-213-7114,고전압배터리 제외 전 작업 수리 가능
250,현대,경기도,안성시,금강자동차정비공업사,경기도 안성시 공도읍 서동대로 4344,031-655-9535,고전압배터리 제외 전 작업 수리 가능
251,현대,경상남도,창원시,금강점,경상남도 창원시 마산회원구 금강로 161,055-296-8201,고전압배터리 제외 전 작업 수리 가능
252,현대,경기도,남양주,금곡점,경기도 남양주시 경춘로 941 (금곡동),031-591-6002,고전압배터리 제외 전 작업 수리 가능
253,현대,부산광역시,북구,금곡점,부산광역시 북구 금곡대로 604 (금곡동),051-332-0303,고전압배터리 제외 전 작업 수리 가능
254,현대,서울특별시,강남구,금남자동차공업사,서울특별시 강남구 테헤란로 14길 17 (역삼동),02-564-2500,고전압배터리 제외 전 작업 수리 가능
255,현대,충청북도,충주시,금릉점,충청북도 충주시 국원대로 254 (금릉동),043-851-8787,고전압배터리 제외 전 작업 수리 가능
256,현대,경상남도,진주시,금산점,경상남도 진주시 금산면 금산로 66,055-763-2988,모든수리
257,현대,충청남도,금산군,금산점,충청남도 금산군 금성면 안비범길 14,041-754-6426,고전압배터리 제외 전 작업 수리 가능
258,현대,전북특별자치도,전주시,금암점,전북특별자치도 전주시 덕진구 백제대로 605 (금암동),063-252-2746,고전압배터리 제외 전 작업 수리 가능
259,현대,경기도,의정부시,금오중부점,경기도 의정부시 호국로1519번길 7 (금오동),031-821-1514,고전압배터리 제외 전 작업 수리 가능
260,현대,부산광역시,금정구,금정중앙현대서비스,부산광역시 금정구 중앙대로 1691 (부곡동),051-518-2525,모든수리
261,현대,경기도,파주시,금촌북부점,경기도 파주시 시청로 229 (금촌동),031-945-8204,고전압배터리 제외 전 작업 수리 가능
262,현대,경기도,파주시,금촌점,경기도 파주시 평화로 4 (금촌동),031-945-6622,고전압배터리 제외 전 작업 수리 가능
263,현대,경상북도,영천시,금호점,경상북도 영천시 금호읍 금호로 25-1,054-336-8202,고전압배터리 제외 전 작업 수리 가능
264,현대,부산광역시,기장군,기장점,부산광역시 기장군 기장읍 기장대로 447,051-722-8383,고전압배터리 제외 전 작업 수리 가능
265,현대,서울특별시,강동구,길동동부점,서울특별시 강동구 명일로 195,02-485-5656,고전압배터리 제외 전 작업 수리 가능
266,현대,경기도,용인시,김량장점,경기도 용인시 처인구 중부대로 1434 (김량장동),031-336-4947,고전압배터리 제외 전 작업 수리 가능
267,현대,전북특별자치도,김제시,김제중앙현대서비스,전북특별자치도 김제시 봉남로 843 (황산동),063-545-8572,고전압배터리 제외 전 작업 수리 가능
268,현대,경기도,김포시,김포서부현대서비스,경기도 김포시 대곶면 초원로 86,031-987-6867,고전압배터리 제외 전 작업 수리 가능
269,현대,경상남도,김해시,김해수로점,경상남도 김해시 가락로 180 (구산동),055-324-4073,고전압배터리 제외 전 작업 수리 가능
270,현대,전라남도,나주시,나주산포현대상용서비스,전라남도 나주시 산포면 산남로 66,061-337-0500,고전압배터리 제외 전 작업 수리 가능
271,현대,전라남도,나주시,나주현대서비스(주),전라남도 나주시 금천면 영산로 5851,061-334-9999,모든수리
